datetime,hour,weekday,dayOfMonth,month,year,total number of sessions,total minutes of parking,temperature,cloud_cover,pressure,windspeed,precipitation
2019-01-28 09:00:00,9,0,28,1,2019,51,2999.666666666667,11.0,33.0,987.8,0.0,0.0
2019-01-28 10:00:00,10,0,28,1,2019,50,3000.0,11.0,33.0,987.8,0.0,0.0
2019-01-28 11:00:00,11,0,28,1,2019,52,2957.1833333333334,10.0,33.0,987.47,0.0,0.0
2019-01-28 12:00:00,12,0,28,1,2019,50,2999.1833333333334,10.0,33.0,986.81,6.0,0.0
2019-01-28 13:00:00,13,0,28,1,2019,53,2962.516666666667,9.0,33.0,987.14,0.0,0.0
2019-01-28 14:00:00,14,0,28,1,2019,51,2960.95,9.0,33.0,987.14,0.0,0.0
2019-01-28 15:00:00,15,0,28,1,2019,52,2772.616666666667,9.0,34.0,987.47,0.0,0.0
2019-01-28 16:00:00,16,0,28,1,2019,43,2131.7333333333336,11.0,34.0,987.8,6.0,0.0
2019-01-28 17:00:00,17,0,28,1,2019,30,926.6499999999999,13.0,34.0,988.13,6.0,0.0
2019-01-28 18:00:00,18,0,28,1,2019,6,238.46666666666664,14.0,26.0,988.78,6.0,0.0
2019-01-28 19:00:00,19,0,28,1,2019,3,46.86666666666667,18.0,26.0,988.13,0.0,0.0
2019-01-28 20:00:00,20,0,28,1,2019,0,0.0,18.0,26.0,987.47,0.0,0.0
2019-01-28 21:00:00,21,0,28,1,2019,0,0.0,21.0,28.0,986.81,0.0,0.0
2019-01-28 22:00:00,22,0,28,1,2019,0,0.0,22.0,34.0,986.15,9.0,0.0
2019-01-28 23:00:00,23,0,28,1,2019,0,0.0,23.0,30.0,985.82,11.0,0.0
2019-01-29 00:00:00,0,1,29,1,2019,0,0.0,22.0,34.0,986.15,13.0,0.0
2019-01-29 01:00:00,1,1,29,1,2019,0,0.0,21.0,26.0,986.15,7.0,0.0
2019-01-29 02:00:00,2,1,29,1,2019,0,0.0,19.0,27.0,986.15,6.0,0.0
2019-01-29 03:00:00,3,1,29,1,2019,0,0.0,19.0,26.0,986.81,0.0,0.0
2019-01-29 04:00:00,4,1,29,1,2019,0,0.0,18.0,26.0,987.14,6.0,0.0
2019-01-29 05:00:00,5,1,29,1,2019,5,94.89999999999999,17.0,26.0,986.81,0.0,0.0
2019-01-29 06:00:00,6,1,29,1,2019,19,720.7833333333334,17.0,26.0,987.14,0.0,0.0
2019-01-29 07:00:00,7,1,29,1,2019,50,2203.8999999999996,17.0,26.0,986.48,7.0,0.0
2019-01-29 08:00:00,8,1,29,1,2019,50,3000.0,16.0,26.0,985.82,0.0,0.0
2019-01-29 09:00:00,9,1,29,1,2019,51,3023.116666666667,15.0,26.0,985.82,7.0,0.0
2019-01-29 10:00:00,10,1,29,1,2019,51,3029.7166666666662,15.0,26.0,985.82,6.0,0.0
2019-01-29 11:00:00,11,1,29,1,2019,53,2963.5,14.0,27.0,985.82,0.0,0.0
2019-01-29 12:00:00,12,1,29,1,2019,51,3053.15,14.0,26.0,985.16,0.0,0.0
2019-01-29 13:00:00,13,1,29,1,2019,51,3014.25,13.0,27.0,984.83,6.0,0.0
2019-01-29 14:00:00,14,1,29,1,2019,52,2965.833333333333,13.0,29.0,984.83,0.0,0.0
2019-01-29 15:00:00,15,1,29,1,2019,53,2789.35,13.0,28.0,985.49,0.0,0.0
2019-01-29 16:00:00,16,1,29,1,2019,47,2223.9666666666667,13.0,26.0,985.82,0.0,0.0
2019-01-29 17:00:00,17,1,29,1,2019,31,1322.7666666666667,14.0,28.0,986.15,0.0,0.0
2019-01-29 18:00:00,18,1,29,1,2019,12,452.55000000000007,17.0,30.0,986.15,6.0,0.0
2019-01-29 19:00:00,19,1,29,1,2019,6,226.33333333333334,18.0,30.0,985.82,7.0,0.0
2019-01-29 20:00:00,20,1,29,1,2019,3,136.03333333333333,20.0,34.0,985.49,0.0,0.0
2019-01-29 21:00:00,21,1,29,1,2019,2,91.03333333333333,22.0,21.0,984.5,11.0,0.0
2019-01-29 22:00:00,22,1,29,1,2019,1,9.333333333333334,22.0,28.0,983.52,9.0,0.0
2019-01-29 23:00:00,23,1,29,1,2019,0,0.0,21.0,26.0,982.86,17.0,0.0
2019-01-30 00:00:00,0,2,30,1,2019,0,0.0,20.0,26.0,982.53,13.0,0.0
2019-01-30 01:00:00,1,2,30,1,2019,0,0.0,19.0,26.0,982.86,13.0,0.0
2019-01-30 02:00:00,2,2,30,1,2019,0,0.0,17.0,26.0,983.19,11.0,0.0
2019-01-30 03:00:00,3,2,30,1,2019,0,0.0,16.0,27.0,983.52,9.0,0.0
2019-01-30 04:00:00,4,2,30,1,2019,0,0.0,15.0,33.0,983.84,9.0,0.0
2019-01-30 05:00:00,5,2,30,1,2019,6,64.43333333333332,14.0,33.0,983.84,6.0,0.0
2019-01-30 06:00:00,6,2,30,1,2019,23,839.7666666666665,14.0,33.0,984.17,0.0,0.0
2019-01-30 07:00:00,7,2,30,1,2019,50,2288.9,13.0,29.0,983.84,0.0,0.0
2019-01-30 08:00:00,8,2,30,1,2019,51,2999.7833333333338,13.0,26.0,984.17,0.0,0.0
2019-01-30 09:00:00,9,2,30,1,2019,50,3000.0,13.0,26.0,984.17,6.0,0.0
2019-01-30 10:00:00,10,2,30,1,2019,50,2997.8166666666666,13.0,26.0,984.5,0.0,0.0
2019-01-30 11:00:00,11,2,30,1,2019,49,2818.616666666667,13.0,29.0,984.5,0.0,0.0
2019-01-30 12:00:00,12,2,30,1,2019,52,2893.1166666666663,12.0,29.0,983.52,0.0,0.0
2019-01-30 13:00:00,13,2,30,1,2019,50,2990.1833333333334,12.0,26.0,984.17,0.0,0.0
2019-01-30 14:00:00,14,2,30,1,2019,50,2935.6833333333334,11.0,27.0,984.5,0.0,0.0
2019-01-30 15:00:00,15,2,30,1,2019,52,2708.0833333333335,11.0,28.0,984.83,0.0,0.0
2019-01-30 16:00:00,16,2,30,1,2019,43,1922.15,12.0,28.0,985.16,0.0,0.0
2019-01-30 17:00:00,17,2,30,1,2019,22,848.5500000000001,12.0,28.0,985.82,6.0,0.0
2019-01-30 18:00:00,18,2,30,1,2019,6,177.16666666666666,13.0,26.0,986.48,0.0,0.0
2019-01-30 19:00:00,19,2,30,1,2019,2,85.96666666666667,14.0,26.0,986.15,0.0,0.0
2019-01-30 20:00:00,20,2,30,1,2019,1,60.0,16.0,30.0,985.82,7.0,0.0
2019-01-30 21:00:00,21,2,30,1,2019,1,39.68333333333333,18.0,34.0,984.83,0.0,0.0
2019-01-30 22:00:00,22,2,30,1,2019,0,0.0,19.0,34.0,984.17,7.0,0.0
2019-01-30 23:00:00,23,2,30,1,2019,0,0.0,19.0,34.0,983.52,13.0,0.0
2019-01-31 00:00:00,0,3,31,1,2019,0,0.0,18.0,34.0,983.52,13.0,0.0
2019-01-31 01:00:00,1,3,31,1,2019,0,0.0,16.0,30.0,983.52,11.0,0.0
2019-01-31 02:00:00,2,3,31,1,2019,0,0.0,15.0,33.0,984.17,9.0,0.0
2019-01-31 03:00:00,3,3,31,1,2019,0,0.0,14.0,33.0,985.16,11.0,0.0
2019-01-31 04:00:00,4,3,31,1,2019,0,0.0,13.0,29.0,985.16,6.0,0.0
2019-01-31 05:00:00,5,3,31,1,2019,8,73.26666666666667,13.0,27.0,985.16,9.0,0.0
2019-01-31 06:00:00,6,3,31,1,2019,27,1038.8166666666666,13.0,26.0,985.49,0.0,0.0
2019-01-31 07:00:00,7,3,31,1,2019,51,2438.9499999999994,13.0,27.0,986.15,0.0,0.0
2019-01-31 08:00:00,8,3,31,1,2019,51,3060.0,12.0,29.0,985.82,0.0,0.0
2019-01-31 09:00:00,9,3,31,1,2019,52,3056.65,12.0,26.0,985.82,0.0,0.0
2019-01-31 10:00:00,10,3,31,1,2019,52,3053.55,12.0,27.0,985.82,0.0,0.0
2019-01-31 11:00:00,11,3,31,1,2019,52,3047.616666666667,11.0,26.0,985.49,0.0,0.0
2019-01-31 12:00:00,12,3,31,1,2019,52,3021.666666666667,12.0,26.0,985.16,0.0,0.0
2019-01-31 13:00:00,13,3,31,1,2019,53,2966.2,12.0,26.0,985.49,9.0,0.0
2019-01-31 14:00:00,14,3,31,1,2019,51,2948.866666666667,13.0,26.0,985.49,7.0,0.0
2019-01-31 15:00:00,15,3,31,1,2019,52,2935.95,13.0,26.0,985.16,19.0,0.0
2019-01-31 16:00:00,16,3,31,1,2019,48,2299.8499999999995,13.0,26.0,984.83,24.0,0.0
2019-01-31 17:00:00,17,3,31,1,2019,29,1061.4666666666667,13.0,21.0,985.16,24.0,0.0
2019-01-31 18:00:00,18,3,31,1,2019,11,401.6833333333334,13.0,4.0,985.49,20.0,1.78
2019-01-31 19:00:00,19,3,31,1,2019,3,180.0,13.0,4.0,986.48,15.0,6.1
2019-01-31 20:00:00,20,3,31,1,2019,4,147.58333333333331,12.0,40.0,986.48,22.0,7.62
2019-01-31 21:00:00,21,3,31,1,2019,2,59.766666666666666,12.0,11.0,986.15,9.0,4.83
2019-01-31 22:00:00,22,3,31,1,2019,0,0.0,13.0,21.0,984.17,15.0,1.52
2019-01-31 23:00:00,23,3,31,1,2019,1,26.833333333333332,13.0,21.0,983.84,7.0,0.0
2019-02-01 00:00:00,0,4,1,2,2019,1,60.0,14.0,34.0,984.5,13.0,0.0
2019-02-01 01:00:00,1,4,1,2,2019,1,60.0,14.0,30.0,984.83,7.0,0.0
2019-02-01 02:00:00,2,4,1,2,2019,1,60.0,12.0,33.0,985.16,0.0,0.0
2019-02-01 03:00:00,3,4,1,2,2019,1,60.0,12.0,27.0,985.82,7.0,0.0
2019-02-01 04:00:00,4,4,1,2,2019,1,9.283333333333333,12.0,33.0,985.82,7.0,0.0
2019-02-01 05:00:00,5,4,1,2,2019,1,17.016666666666666,11.0,33.0,986.15,9.0,0.0
2019-02-01 06:00:00,6,4,1,2,2019,3,111.31666666666666,10.0,33.0,986.81,6.0,0.0
2019-02-01 07:00:00,7,4,1,2,2019,10,352.54999999999995,9.0,33.0,986.81,0.0,0.0
2019-02-01 08:00:00,8,4,1,2,2019,19,927.35,9.0,33.0,986.48,6.0,0.0
2019-02-01 09:00:00,9,4,1,2,2019,23,1188.3499999999997,8.0,33.0,986.48,6.0,0.0
2019-02-01 10:00:00,10,4,1,2,2019,26,1366.5666666666666,8.0,33.0,986.48,0.0,0.0
2019-02-01 11:00:00,11,4,1,2,2019,25,1360.4666666666667,7.0,33.0,986.48,0.0,0.0
2019-02-01 12:00:00,12,4,1,2,2019,27,1434.3,8.0,29.0,986.81,6.0,0.0
2019-02-01 13:00:00,13,4,1,2,2019,27,1473.7166666666665,7.0,29.0,986.81,7.0,0.0
2019-02-01 14:00:00,14,4,1,2,2019,25,1308.0166666666667,7.0,29.0,987.14,0.0,0.0
2019-02-01 15:00:00,15,4,1,2,2019,19,894.2166666666666,7.0,28.0,987.47,0.0,0.0
2019-02-01 16:00:00,16,4,1,2,2019,13,641.0,9.0,30.0,987.47,0.0,0.0
2019-02-01 17:00:00,17,4,1,2,2019,7,314.1333333333333,11.0,30.0,987.8,0.0,0.0
2019-02-01 18:00:00,18,4,1,2,2019,4,157.93333333333334,13.0,28.0,988.45,9.0,0.0
2019-02-01 19:00:00,19,4,1,2,2019,2,120.0,13.0,26.0,988.78,11.0,0.0
2019-02-01 20:00:00,20,4,1,2,2019,2,105.98333333333333,14.0,28.0,988.13,9.0,0.0
2019-02-01 21:00:00,21,4,1,2,2019,1,60.0,14.0,26.0,987.14,6.0,0.0
2019-02-01 22:00:00,22,4,1,2,2019,1,60.0,16.0,26.0,986.48,13.0,0.0
2019-02-01 23:00:00,23,4,1,2,2019,1,48.9,16.0,26.0,986.48,15.0,0.0
2019-02-02 00:00:00,0,5,2,2,2019,0,0.0,14.0,28.0,986.15,13.0,0.0
2019-02-02 01:00:00,1,5,2,2,2019,0,0.0,14.0,26.0,986.15,9.0,0.0
2019-02-02 02:00:00,2,5,2,2,2019,0,0.0,13.0,26.0,986.15,6.0,0.0
2019-02-02 03:00:00,3,5,2,2,2019,0,0.0,14.0,26.0,986.81,6.0,0.0
2019-02-02 04:00:00,4,5,2,2,2019,0,0.0,13.0,11.0,986.48,9.0,0.25
2019-02-02 05:00:00,5,5,2,2,2019,0,0.0,13.0,11.0,985.49,17.0,0.0
2019-02-02 06:00:00,6,5,2,2,2019,0,0.0,13.0,26.0,985.16,17.0,0.0
2019-02-02 07:00:00,7,5,2,2,2019,0,0.0,13.0,26.0,985.49,20.0,0.0
2019-02-02 08:00:00,8,5,2,2,2019,0,0.0,13.0,11.0,985.16,20.0,0.0
2019-02-02 09:00:00,9,5,2,2,2019,1,5.933333333333334,12.0,12.0,985.49,20.0,0.76
2019-02-02 10:00:00,10,5,2,2,2019,1,60.0,12.0,11.0,985.16,20.0,1.52
2019-02-02 11:00:00,11,5,2,2,2019,2,72.2,12.0,11.0,983.84,28.0,0.76
2019-02-02 12:00:00,12,5,2,2,2019,2,120.0,11.0,11.0,983.52,17.0,0.51
2019-02-02 13:00:00,13,5,2,2,2019,2,120.0,11.0,11.0,983.19,26.0,1.02
2019-02-02 14:00:00,14,5,2,2,2019,2,120.0,12.0,11.0,981.87,33.0,1.02
2019-02-02 15:00:00,15,5,2,2,2019,2,15.016666666666667,11.0,11.0,982.2,35.0,1.27
2019-02-02 16:00:00,16,5,2,2,2019,0,0.0,12.0,11.0,982.2,28.0,1.02
2019-02-02 17:00:00,17,5,2,2,2019,0,0.0,12.0,12.0,980.88,30.0,1.27
2019-02-02 18:00:00,18,5,2,2,2019,0,0.0,12.0,40.0,980.88,39.0,3.3
2019-02-02 19:00:00,19,5,2,2,2019,0,0.0,12.0,40.0,980.22,41.0,5.59
2019-02-02 20:00:00,20,5,2,2,2019,0,0.0,12.0,40.0,979.56,26.0,13.97
2019-02-02 21:00:00,21,5,2,2,2019,0,0.0,12.0,40.0,979.56,9.0,12.7
2019-02-02 22:00:00,22,5,2,2,2019,0,0.0,11.0,12.0,979.24,6.0,4.32
2019-02-02 23:00:00,23,5,2,2,2019,0,0.0,11.0,26.0,979.24,9.0,0.76
2019-02-03 00:00:00,0,6,3,2,2019,0,0.0,11.0,11.0,979.56,13.0,0.25
2019-02-03 01:00:00,1,6,3,2,2019,0,0.0,11.0,28.0,979.56,11.0,0.76
2019-02-03 02:00:00,2,6,3,2,2019,0,0.0,11.0,27.0,979.89,15.0,0.0
2019-02-03 03:00:00,3,6,3,2,2019,0,0.0,11.0,27.0,980.55,13.0,0.0
2019-02-03 04:00:00,4,6,3,2,2019,0,0.0,11.0,11.0,981.21,13.0,0.0
2019-02-03 05:00:00,5,6,3,2,2019,0,0.0,11.0,26.0,982.53,7.0,0.25
2019-02-03 06:00:00,6,6,3,2,2019,0,0.0,9.0,27.0,982.86,11.0,0.25
2019-02-03 07:00:00,7,6,3,2,2019,0,0.0,10.0,11.0,983.19,13.0,0.0
2019-02-03 08:00:00,8,6,3,2,2019,1,11.35,10.0,11.0,983.52,11.0,2.79
2019-02-03 09:00:00,9,6,3,2,2019,1,60.0,10.0,26.0,983.19,17.0,0.51
2019-02-03 10:00:00,10,6,3,2,2019,1,60.0,10.0,26.0,983.19,22.0,0.0
2019-02-03 11:00:00,11,6,3,2,2019,1,60.0,10.0,26.0,983.19,19.0,0.25
2019-02-03 12:00:00,12,6,3,2,2019,1,60.0,10.0,11.0,983.19,17.0,0.0
2019-02-03 13:00:00,13,6,3,2,2019,1,60.0,10.0,11.0,983.19,20.0,0.51
2019-02-03 14:00:00,14,6,3,2,2019,1,60.0,10.0,40.0,983.52,17.0,3.05
2019-02-03 15:00:00,15,6,3,2,2019,1,43.21666666666667,10.0,12.0,984.17,11.0,2.79
2019-02-03 16:00:00,16,6,3,2,2019,0,0.0,10.0,12.0,984.17,13.0,1.27
2019-02-03 17:00:00,17,6,3,2,2019,0,0.0,11.0,12.0,984.83,15.0,2.79
2019-02-03 18:00:00,18,6,3,2,2019,0,0.0,11.0,11.0,984.83,19.0,0.76
2019-02-03 19:00:00,19,6,3,2,2019,0,0.0,12.0,26.0,985.16,11.0,0.51
2019-02-03 20:00:00,20,6,3,2,2019,0,0.0,12.0,40.0,984.5,15.0,2.54
2019-02-03 21:00:00,21,6,3,2,2019,0,0.0,13.0,11.0,983.84,11.0,2.29
2019-02-03 22:00:00,22,6,3,2,2019,0,0.0,13.0,26.0,983.19,15.0,0.0
2019-02-03 23:00:00,23,6,3,2,2019,0,0.0,13.0,26.0,983.19,15.0,0.0
2019-02-04 00:00:00,0,0,4,2,2019,0,0.0,13.0,26.0,983.19,11.0,0.0
2019-02-04 01:00:00,1,0,4,2,2019,0,0.0,12.0,11.0,983.52,11.0,0.76
2019-02-04 02:00:00,2,0,4,2,2019,0,0.0,11.0,26.0,983.52,11.0,1.02
2019-02-04 03:00:00,3,0,4,2,2019,0,0.0,11.0,26.0,983.84,11.0,0.0
2019-02-04 04:00:00,4,0,4,2,2019,1,25.266666666666666,11.0,26.0,983.52,9.0,0.0
2019-02-04 05:00:00,5,0,4,2,2019,5,90.18333333333332,11.0,11.0,983.52,13.0,1.02
2019-02-04 06:00:00,6,0,4,2,2019,27,850.8,11.0,11.0,983.84,6.0,0.25
2019-02-04 07:00:00,7,0,4,2,2019,51,2301.333333333334,11.0,40.0,983.84,9.0,2.29
2019-02-04 08:00:00,8,0,4,2,2019,51,3060.0,11.0,26.0,983.84,11.0,0.0
2019-02-04 09:00:00,9,0,4,2,2019,51,3060.0,11.0,26.0,983.52,15.0,0.0
2019-02-04 10:00:00,10,0,4,2,2019,53,3038.2833333333338,11.0,11.0,982.86,20.0,3.3
2019-02-04 11:00:00,11,0,4,2,2019,52,3048.5,10.0,11.0,982.2,15.0,1.02
2019-02-04 12:00:00,12,0,4,2,2019,52,2962.3999999999996,11.0,26.0,981.87,15.0,0.51
2019-02-04 13:00:00,13,0,4,2,2019,51,3030.9666666666667,11.0,40.0,981.87,9.0,6.86
2019-02-04 14:00:00,14,0,4,2,2019,52,3045.4833333333336,10.0,11.0,981.54,17.0,0.25
2019-02-04 15:00:00,15,0,4,2,2019,53,2880.116666666667,11.0,28.0,981.87,13.0,0.0
2019-02-04 16:00:00,16,0,4,2,2019,48,2071.3,11.0,11.0,982.2,17.0,1.02
2019-02-04 17:00:00,17,0,4,2,2019,25,976.2833333333335,11.0,26.0,982.2,19.0,2.03
2019-02-04 18:00:00,18,0,4,2,2019,8,256.58333333333337,11.0,11.0,982.2,19.0,1.52
2019-02-04 19:00:00,19,0,4,2,2019,2,64.76666666666667,12.0,11.0,982.53,22.0,0.76
2019-02-04 20:00:00,20,0,4,2,2019,1,60.0,12.0,26.0,982.2,17.0,0.0
2019-02-04 21:00:00,21,0,4,2,2019,1,34.016666666666666,12.0,26.0,981.54,13.0,0.0
2019-02-04 22:00:00,22,0,4,2,2019,0,0.0,13.0,28.0,980.88,19.0,0.25
2019-02-04 23:00:00,23,0,4,2,2019,0,0.0,13.0,28.0,980.88,19.0,0.0
2019-02-05 00:00:00,0,1,5,2,2019,0,0.0,13.0,30.0,980.88,15.0,0.0
2019-02-05 01:00:00,1,1,5,2,2019,0,0.0,12.0,30.0,980.88,13.0,0.0
2019-02-05 02:00:00,2,1,5,2,2019,0,0.0,11.0,27.0,980.88,9.0,0.0
2019-02-05 03:00:00,3,1,5,2,2019,0,0.0,11.0,27.0,981.54,9.0,0.0
2019-02-05 04:00:00,4,1,5,2,2019,0,0.0,11.0,29.0,981.87,7.0,0.0
2019-02-05 05:00:00,5,1,5,2,2019,5,84.33333333333334,11.0,26.0,982.2,9.0,0.0
2019-02-05 06:00:00,6,1,5,2,2019,26,797.9999999999999,9.0,11.0,982.86,6.0,0.51
2019-02-05 07:00:00,7,1,5,2,2019,53,2452.333333333333,9.0,11.0,982.86,0.0,0.51
2019-02-05 08:00:00,8,1,5,2,2019,51,3060.0,9.0,26.0,982.86,11.0,1.27
2019-02-05 09:00:00,9,1,5,2,2019,51,3060.0,9.0,11.0,983.19,6.0,0.76
2019-02-05 10:00:00,10,1,5,2,2019,51,3060.0,8.0,11.0,983.19,6.0,0.25
2019-02-05 11:00:00,11,1,5,2,2019,52,3050.1499999999996,8.0,27.0,982.86,13.0,0.0
2019-02-05 12:00:00,12,1,5,2,2019,50,3000.0,8.0,26.0,982.86,0.0,0.0
2019-02-05 13:00:00,13,1,5,2,2019,50,3000.0,8.0,26.0,982.86,6.0,0.0
2019-02-05 14:00:00,14,1,5,2,2019,53,2949.0833333333335,7.0,40.0,983.52,9.0,1.27
2019-02-05 15:00:00,15,1,5,2,2019,52,2915.9166666666665,7.0,12.0,984.17,6.0,0.76
2019-02-05 16:00:00,16,1,5,2,2019,48,2381.883333333333,8.0,28.0,984.5,0.0,0.25
2019-02-05 17:00:00,17,1,5,2,2019,35,1428.7833333333333,8.0,26.0,985.16,0.0,0.0
2019-02-05 18:00:00,18,1,5,2,2019,11,434.96666666666664,8.0,26.0,985.49,7.0,0.0
2019-02-05 19:00:00,19,1,5,2,2019,5,135.25,9.0,26.0,985.82,9.0,0.0
2019-02-05 20:00:00,20,1,5,2,2019,1,60.0,11.0,30.0,984.83,17.0,0.0
2019-02-05 21:00:00,21,1,5,2,2019,1,31.633333333333333,12.0,26.0,984.17,22.0,0.0
2019-02-05 22:00:00,22,1,5,2,2019,0,0.0,12.0,30.0,983.52,17.0,0.0
2019-02-05 23:00:00,23,1,5,2,2019,0,0.0,12.0,30.0,983.19,19.0,0.0
2019-02-06 00:00:00,0,2,6,2,2019,0,0.0,12.0,28.0,983.52,20.0,0.0
2019-02-06 01:00:00,1,2,6,2,2019,0,0.0,11.0,30.0,983.52,22.0,0.0
2019-02-06 02:00:00,2,2,6,2,2019,0,0.0,9.0,29.0,984.17,20.0,0.0
2019-02-06 03:00:00,3,2,6,2,2019,0,0.0,9.0,33.0,984.83,6.0,0.0
2019-02-06 04:00:00,4,2,6,2,2019,0,0.0,8.0,29.0,985.82,11.0,0.0
2019-02-06 05:00:00,5,2,6,2,2019,3,19.433333333333334,8.0,29.0,986.15,11.0,0.0
2019-02-06 06:00:00,6,2,6,2,2019,16,527.0333333333333,7.0,33.0,986.48,9.0,0.0
2019-02-06 07:00:00,7,2,6,2,2019,51,2138.3166666666666,7.0,33.0,987.14,19.0,0.0
2019-02-06 08:00:00,8,2,6,2,2019,52,3059.9333333333334,7.0,33.0,987.47,20.0,0.0
2019-02-06 09:00:00,9,2,6,2,2019,51,3060.0,7.0,29.0,988.13,19.0,0.0
2019-02-06 10:00:00,10,2,6,2,2019,51,3060.0,6.0,33.0,988.13,20.0,0.0
2019-02-06 11:00:00,11,2,6,2,2019,55,2950.866666666667,6.0,29.0,988.45,19.0,0.0
2019-02-06 12:00:00,12,2,6,2,2019,53,2983.4166666666665,6.0,29.0,988.13,15.0,0.0
2019-02-06 13:00:00,13,2,6,2,2019,52,2937.4166666666665,6.0,29.0,988.13,17.0,0.0
2019-02-06 14:00:00,14,2,6,2,2019,49,2856.2,5.0,29.0,988.78,13.0,0.0
2019-02-06 15:00:00,15,2,6,2,2019,50,2689.866666666667,5.0,30.0,989.77,6.0,0.0
2019-02-06 16:00:00,16,2,6,2,2019,38,1946.5666666666666,6.0,34.0,990.43,13.0,0.0
2019-02-06 17:00:00,17,2,6,2,2019,27,811.9166666666667,8.0,34.0,991.09,19.0,0.0
2019-02-06 18:00:00,18,2,6,2,2019,4,69.01666666666667,9.0,34.0,991.75,19.0,0.0
2019-02-06 19:00:00,19,2,6,2,2019,0,0.0,10.0,34.0,991.75,15.0,0.0
2019-02-06 20:00:00,20,2,6,2,2019,0,0.0,12.0,34.0,991.42,6.0,0.0
2019-02-06 21:00:00,21,2,6,2,2019,0,0.0,12.0,34.0,990.76,20.0,0.0
2019-02-06 22:00:00,22,2,6,2,2019,0,0.0,12.0,34.0,990.43,13.0,0.0
2019-02-06 23:00:00,23,2,6,2,2019,0,0.0,12.0,34.0,990.1,19.0,0.0
2019-02-07 00:00:00,0,3,7,2,2019,0,0.0,12.0,34.0,990.1,15.0,0.0
2019-02-07 01:00:00,1,3,7,2,2019,0,0.0,12.0,30.0,990.76,20.0,0.0
2019-02-07 02:00:00,2,3,7,2,2019,0,0.0,10.0,33.0,991.42,17.0,0.0
2019-02-07 03:00:00,3,3,7,2,2019,0,0.0,9.0,33.0,992.08,20.0,0.0
2019-02-07 04:00:00,4,3,7,2,2019,0,0.0,9.0,33.0,993.06,17.0,0.0
2019-02-07 05:00:00,5,3,7,2,2019,4,56.68333333333333,8.0,33.0,993.72,11.0,0.0
2019-02-07 06:00:00,6,3,7,2,2019,25,884.1666666666666,8.0,33.0,993.72,9.0,0.0
2019-02-07 07:00:00,7,3,7,2,2019,52,2385.4833333333336,7.0,33.0,994.38,22.0,0.0
2019-02-07 08:00:00,8,3,7,2,2019,51,3060.0,6.0,33.0,994.38,13.0,0.0
2019-02-07 09:00:00,9,3,7,2,2019,52,3035.25,5.0,33.0,994.71,0.0,0.0
2019-02-07 10:00:00,10,3,7,2,2019,52,3059.85,4.0,33.0,994.38,0.0,0.0
2019-02-07 11:00:00,11,3,7,2,2019,52,3029.45,3.0,33.0,994.71,7.0,0.0
2019-02-07 12:00:00,12,3,7,2,2019,52,3053.883333333333,3.0,33.0,994.71,0.0,0.0
2019-02-07 13:00:00,13,3,7,2,2019,52,3013.233333333333,3.0,33.0,994.71,0.0,0.0
2019-02-07 14:00:00,14,3,7,2,2019,53,3008.1,2.0,33.0,995.04,0.0,0.0
2019-02-07 15:00:00,15,3,7,2,2019,54,2918.0333333333338,3.0,34.0,995.7,0.0,0.0
2019-02-07 16:00:00,16,3,7,2,2019,49,2407.8500000000004,5.0,34.0,996.36,0.0,0.0
2019-02-07 17:00:00,17,3,7,2,2019,33,1215.5833333333335,8.0,34.0,997.02,9.0,0.0
2019-02-07 18:00:00,18,3,7,2,2019,11,456.1333333333334,10.0,34.0,997.02,7.0,0.0
2019-02-07 19:00:00,19,3,7,2,2019,3,105.74999999999999,12.0,34.0,996.69,6.0,0.0
2019-02-07 20:00:00,20,3,7,2,2019,0,0.0,13.0,34.0,996.03,7.0,0.0
2019-02-07 21:00:00,21,3,7,2,2019,0,0.0,14.0,34.0,995.04,11.0,0.0
2019-02-07 22:00:00,22,3,7,2,2019,0,0.0,14.0,34.0,994.05,9.0,0.0
2019-02-07 23:00:00,23,3,7,2,2019,0,0.0,15.0,34.0,993.39,15.0,0.0
2019-02-08 00:00:00,0,4,8,2,2019,0,0.0,15.0,34.0,993.06,13.0,0.0
2019-02-08 01:00:00,1,4,8,2,2019,0,0.0,14.0,30.0,993.06,17.0,0.0
2019-02-08 02:00:00,2,4,8,2,2019,0,0.0,13.0,33.0,993.39,11.0,0.0
2019-02-08 03:00:00,3,4,8,2,2019,0,0.0,12.0,33.0,993.72,7.0,0.0
2019-02-08 04:00:00,4,4,8,2,2019,0,0.0,10.0,33.0,993.72,6.0,0.0
2019-02-08 05:00:00,5,4,8,2,2019,4,91.61666666666666,9.0,33.0,994.05,9.0,0.0
2019-02-08 06:00:00,6,4,8,2,2019,23,809.3833333333333,8.0,33.0,994.05,0.0,0.0
2019-02-08 07:00:00,7,4,8,2,2019,52,2349.5333333333333,7.0,33.0,993.72,0.0,0.0
2019-02-08 08:00:00,8,4,8,2,2019,52,3120.0,6.0,33.0,993.39,6.0,0.0
2019-02-08 09:00:00,9,4,8,2,2019,52,3120.0,7.0,33.0,992.73,11.0,0.0
2019-02-08 10:00:00,10,4,8,2,2019,53,3111.25,6.0,33.0,992.73,0.0,0.0
2019-02-08 11:00:00,11,4,8,2,2019,60,3054.7499999999995,5.0,33.0,992.41,0.0,0.0
2019-02-08 12:00:00,12,4,8,2,2019,53,3097.2666666666664,4.0,33.0,991.75,0.0,0.0
